Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,zipcode,airbnb_record_count,airbnb_price_mean,airbnb_weekly_price_mean,airbnb_monthly_price_mean
Altona,2/119 Railway St N,3,u,605000.0,S,Barlow,25/02/2017,14.0,3018.0,3.0,1.0,2.0,181.0,,,Hobsons Bay,-38.0,145.0,Western Metropolitan,5301.0,3018.0,1.0,84.0,525.0,2100.0
Altona,24 McIntyre Dr,3,h,753000.0,S,Barlow,27/06/2016,14.0,3018.0,3.0,2.0,2.0,529.0,,,Hobsons Bay,-38.0,145.0,Western Metropolitan,5301.0,3018.0,1.0,84.0,525.0,2100.0
Altona,104 Maidstone St,2,h,857000.0,SP,hockingstuart,27/11/2016,14.0,3018.0,2.0,2.0,1.0,675.0,100.0,1950.0,Hobsons Bay,-38.0,145.0,Western Metropolitan,5301.0,3018.0,1.0,84.0,525.0,2100.0
Altona,5/57 Blyth St,3,u,730000.0,SP,Barlow,28/05/2016,14.0,3018.0,3.0,2.0,1.0,70.0,3.0,2014.0,Hobsons Bay,-38.0,145.0,Western Metropolitan,5301.0,3018.0,1.0,84.0,525.0,2100.0
Altona,15 Kookaburra St,3,h,900000.0,S,Sweeney,28/05/2016,14.0,3018.0,3.0,1.0,4.0,697.0,,,Hobsons Bay,-38.0,145.0,Western Metropolitan,5301.0,3018.0,1.0,84.0,525.0,2100.0
Altona,219 Civic Pde,3,h,740000.0,S,Greg,28/08/2016,14.0,3018.0,3.0,1.0,2.0,604.0,,,Hobsons Bay,-38.0,145.0,Western Metropolitan,5301.0,3018.0,1.0,84.0,525.0,2100.0
Altona,3 Curtin Ct,4,h,931000.0,S,Sweeney,28/08/2016,14.0,3018.0,4.0,2.0,3.0,532.0,,1970.0,Hobsons Bay,-38.0,145.0,Western Metropolitan,5301.0,3018.0,1.0,84.0,525.0,2100.0
Altona,2/60 David St,2,h,535600.0,SP,Compton,30/07/2016,14.0,3018.0,2.0,1.0,1.0,154.0,91.0,1996.0,Hobsons Bay,-38.0,145.0,Western Metropolitan,5301.0,3018.0,1.0,84.0,525.0,2100.0
Altona North,4 Knapp St,3,h,781000.0,S,Jas,3/09/2016,11.0,3025.0,3.0,1.0,2.0,533.0,117.0,1970.0,Hobsons Bay,-38.0,145.0,Western Metropolitan,5132.0,,,,,
Altona North,21 Hatherley Gr,3,h,750000.0,SP,Jas,4/03/2017,11.0,3025.0,3.0,1.0,3.0,554.0,,,Hobsons Bay,-38.0,145.0,Western Metropolitan,5132.0,,,,,
Altona North,153 Mills St,3,h,1405000.0,S,Sweeney,4/03/2017,11.0,3025.0,3.0,1.0,3.0,655.0,,,Hobsons Bay,-38.0,145.0,Western Metropolitan,5132.0,,,,,
Altona North,33 Carthy St,3,h,683000.0,S,FN,4/06/2016,11.0,3025.0,3.0,1.0,2.0,534.0,167.0,1967.0,Hobsons Bay,-38.0,145.0,Western Metropolitan,5132.0,,,,,
Altona North,16 Harris St,3,h,623000.0,S,Sweeney,4/06/2016,11.0,3025.0,3.0,1.0,3.0,540.0,,,Hobsons Bay,-38.0,145.0,Western Metropolitan,5132.0,,,,,
Altona North,1/5 Little St,3,h,720000.0,VB,Greg,6/08/2016,11.0,3025.0,3.0,2.0,1.0,0.0,130.0,2012.0,Hobsons Bay,-38.0,145.0,Western Metropolitan,5132.0,,,,,
Altona North,1/95 Mills St,3,h,588000.0,S,Williams,7/05/2016,11.0,3025.0,3.0,1.0,1.0,328.0,118.0,1970.0,Hobsons Bay,-38.0,145.0,Western Metropolitan,5132.0,,,,,
Altona North,5 Binns St,3,h,710000.0,PI,Village,7/11/2016,11.0,3025.0,3.0,1.0,3.0,540.0,116.0,1960.0,Hobsons Bay,-38.0,145.0,Western Metropolitan,5132.0,,,,,
Altona North,25 Allan St,4,h,875000.0,SP,Jas,8/10/2016,11.0,3025.0,3.0,1.0,4.0,559.0,169.0,1965.0,Hobsons Bay,-38.0,145.0,Western Metropolitan,5132.0,,,,,
Altona North,21 Hatherley Gr,3,h,700000.0,VB,Jas,10/12/2016,11.0,3025.0,3.0,1.0,3.0,554.0,,,Hobsons Bay,-38.0,145.0,Western Metropolitan,5132.0,,,,,
Altona North,1/256 Mason St,2,t,640000.0,S,Williams,11/03/2017,11.0,3025.0,2.0,1.0,1.0,252.0,,1965.0,Hobsons Bay,-38.0,145.0,Western Metropolitan,5132.0,,,,,
Altona North,21 Allan St,4,h,650000.0,SP,Williams,12/06/2016,11.0,3025.0,4.0,1.0,4.0,558.0,,,Hobsons Bay,-38.0,145.0,Western Metropolitan,5132.0,,,,,
Altona North,2/36 May St,3,h,675000.0,S,hockingstuart,14/05/2016,11.0,3025.0,3.0,2.0,2.0,171.0,109.0,2012.0,Hobsons Bay,-38.0,145.0,Western Metropolitan,5132.0,,,,,
Altona North,11 Beevers St,3,h,708000.0,S,Greg,15/10/2016,11.0,3025.0,3.0,1.0,2.0,585.0,97.0,1960.0,Hobsons Bay,-38.0,145.0,Western Metropolitan,5132.0,,,,,
Altona North,16 Beevers St,3,h,680000.0,S,Sweeney,19/11/2016,11.0,3025.0,3.0,1.0,3.0,551.0,,,Hobsons Bay,-38.0,145.0,Western Metropolitan,5132.0,,,,,
Altona North,21 Neal Ct,3,h,770000.0,SP,hockingstuart,19/11/2016,11.0,3025.0,3.0,1.0,3.0,602.0,603.0,,Hobsons Bay,-38.0,145.0,Western Metropolitan,5132.0,,,,,
Altona North,31 Duosa Rd,3,h,923000.0,S,Greg,22/05/2016,11.0,3025.0,3.0,1.0,2.0,740.0,,,Hobsons Bay,-38.0,145.0,Western Metropolitan,5132.0,,,,,
Altona North,252 Millers Rd,4,h,693000.0,SP,Raine&Horne,22/05/2016,11.0,3025.0,4.0,2.0,4.0,315.0,170.0,2008.0,Hobsons Bay,-38.0,145.0,Western Metropolitan,5132.0,,,,,
Altona North,1/156 Chambers Rd,3,h,620000.0,SP,Hunter,22/08/2016,11.0,3025.0,5.0,2.0,2.0,276.0,100.0,2010.0,Hobsons Bay,-38.0,145.0,Western Metropolitan,5132.0,,,,,
Altona North,2 Gadsden St,3,h,728500.0,S,Jas,22/08/2016,11.0,3025.0,3.0,1.0,1.0,531.0,157.0,1960.0,Hobsons Bay,-38.0,145.0,Western Metropolitan,5132.0,,,,,
Altona North,24 Hansen St,3,h,931000.0,S,hockingstuart,22/08/2016,11.0,3025.0,3.0,2.0,1.0,590.0,160.0,1950.0,Hobsons Bay,-38.0,145.0,Western Metropolitan,5132.0,,,,,
Altona North,4 Prismall St,3,h,988000.0,S,Sweeney,22/08/2016,11.0,3025.0,3.0,1.0,4.0,715.0,,2008.0,Hobsons Bay,-38.0,145.0,Western Metropolitan,5132.0,,,,,
Altona North,122 McIntosh Rd,3,h,590000.0,S,Village,23/04/2016,11.0,3025.0,3.0,1.0,2.0,561.0,,,Hobsons Bay,-38.0,145.0,Western Metropolitan,5132.0,,,,,
Altona North,35 May St,2,h,610000.0,S,RT,24/09/2016,11.0,3025.0,2.0,1.0,2.0,691.0,,,Hobsons Bay,-38.0,145.0,Western Metropolitan,5132.0,,,,,
Altona North,6 Hill St,3,h,815000.0,S,hockingstuart,25/02/2017,11.0,3025.0,3.0,2.0,3.0,555.0,130.0,1960.0,Hobsons Bay,-38.0,145.0,Western Metropolitan,5132.0,,,,,
Altona North,84 May St,4,h,970000.0,S,Greg,25/02/2017,11.0,3025.0,4.0,1.0,2.0,708.0,,,Hobsons Bay,-38.0,145.0,Western Metropolitan,5132.0,,,,,
Altona North,155 Chambers Rd,4,h,760000.0,S,Hunter,27/06/2016,11.0,3025.0,4.0,1.0,3.0,668.0,,,Hobsons Bay,-38.0,145.0,Western Metropolitan,5132.0,,,,,
Altona North,268d Mason St,4,t,847500.0,S,RT,27/06/2016,11.0,3025.0,4.0,3.0,1.0,252.0,,,Hobsons Bay,-38.0,145.0,Western Metropolitan,5132.0,,,,,
Altona North,5 Cresser St,4,h,1200000.0,SP,RT,27/11/2016,11.0,3025.0,4.0,1.0,4.0,633.0,158.0,1960.0,Hobsons Bay,-38.0,145.0,Western Metropolitan,5132.0,,,,,
Altona North,107 McIntosh Rd,3,h,700000.0,SP,Hunter,27/11/2016,11.0,3025.0,3.0,1.0,1.0,557.0,,,Hobsons Bay,-38.0,145.0,Western Metropolitan,5132.0,,,,,
Altona North,10 Knapp St,3,h,625000.0,PI,Hunter,28/05/2016,11.0,3025.0,3.0,1.0,1.0,536.0,,,Hobsons Bay,-38.0,145.0,Western Metropolitan,5132.0,,,,,
Armadale,8/19 Mercer Rd,2,u,599000.0,S,Jellis,3/09/2016,6.0,3143.0,2.0,1.0,1.0,0.0,76.0,1964.0,Stonnington,-38.0,145.0,Southern Metropolitan,4836.0,,,,,
Armadale,14/71 Denbigh Rd,3,u,995000.0,S,Marshall,3/12/2016,6.0,3143.0,3.0,2.0,2.0,0.0,100.0,1998.0,Stonnington,-38.0,145.0,Southern Metropolitan,4836.0,,,,,
Armadale,4/769 High St,3,t,1205000.0,S,Jellis,3/12/2016,6.0,3143.0,3.0,2.0,2.0,101.0,105.0,2000.0,Stonnington,-38.0,145.0,Southern Metropolitan,4836.0,,,,,
Armadale,3/16 Fulton St,2,u,678000.0,S,hockingstuart,4/03/2017,6.0,3143.0,2.0,1.0,2.0,0.0,,,Stonnington,-38.0,145.0,Southern Metropolitan,4836.0,,,,,
Armadale,1/77 Wattletree Rd,2,u,660000.0,SP,hockingstuart,4/03/2017,6.0,3143.0,2.0,1.0,1.0,0.0,,,Stonnington,-38.0,145.0,Southern Metropolitan,4836.0,,,,,
Armadale,8/71 Denbigh Rd,2,u,700000.0,VB,Jellis,4/06/2016,6.0,3143.0,2.0,1.0,2.0,0.0,,,Stonnington,-38.0,145.0,Southern Metropolitan,4836.0,,,,,
Armadale,6/26 Mercer Rd,2,u,825000.0,S,Jellis,7/05/2016,6.0,3143.0,2.0,1.0,1.0,0.0,,,Stonnington,-38.0,145.0,Southern Metropolitan,4836.0,,,,,
Armadale,538a Orrong Rd,3,t,1586000.0,S,RT,7/05/2016,6.0,3143.0,2.0,2.0,2.0,246.0,,,Stonnington,-38.0,145.0,Southern Metropolitan,4836.0,,,,,
Armadale,18/41 Kooyong Rd,2,u,645000.0,S,Marshall,8/10/2016,6.0,3143.0,3.0,1.0,1.0,0.0,,1960.0,Stonnington,-38.0,145.0,Southern Metropolitan,4836.0,,,,,
Armadale,10 William St,1,h,1435000.0,SP,Jellis,8/10/2016,6.0,3143.0,2.0,2.0,1.0,144.0,107.0,1900.0,Stonnington,-38.0,145.0,Southern Metropolitan,4836.0,,,,,
Armadale,4/20 Mercer Rd,2,h,1780000.0,S,Marshall,10/12/2016,6.0,3143.0,2.0,2.0,2.0,0.0,,,Stonnington,-38.0,145.0,Southern Metropolitan,4836.0,,,,,
Armadale,8/58 Sutherland Rd,2,u,592500.0,S,hockingstuart,10/12/2016,6.0,3143.0,2.0,1.0,1.0,0.0,73.0,1970.0,Stonnington,-38.0,145.0,Southern Metropolitan,4836.0,,,,,
Armadale,40 New St,2,h,1210000.0,S,Marshall,12/11/2016,6.0,3143.0,2.0,1.0,0.0,249.0,96.0,1910.0,Stonnington,-38.0,145.0,Southern Metropolitan,4836.0,,,,,
Armadale,791 High St,3,h,1800000.0,PI,RT,15/10/2016,6.0,3143.0,3.0,2.0,2.0,405.0,121.0,1910.0,Stonnington,-38.0,145.0,Southern Metropolitan,4836.0,,,,,
Armadale,34a Rose St,2,h,1125000.0,S,RT,17/09/2016,6.0,3143.0,3.0,1.0,2.0,169.0,,,Stonnington,-38.0,145.0,Southern Metropolitan,4836.0,,,,,
Armadale,7/579 Dandenong Rd,2,u,490000.0,PI,Ray,18/06/2016,6.0,3143.0,2.0,1.0,1.0,0.0,,1966.0,Stonnington,-38.0,145.0,Southern Metropolitan,4836.0,,,,,
Armadale,14 New St,3,h,1300000.0,VB,Jellis,18/06/2016,6.0,3143.0,2.0,1.0,2.0,212.0,106.0,1900.0,Stonnington,-38.0,145.0,Southern Metropolitan,4836.0,,,,,
Armadale,7/501 Orrong Rd,3,u,732000.0,S,Gary,18/06/2016,6.0,3143.0,3.0,2.0,2.0,0.0,,,Stonnington,-38.0,145.0,Southern Metropolitan,4836.0,,,,,
Armadale,6/51 Armadale St,2,u,704000.0,SP,Greg,19/11/2016,6.0,3143.0,2.0,1.0,1.0,0.0,74.0,1969.0,Stonnington,-38.0,145.0,Southern Metropolitan,4836.0,,,,,
Armadale,12/41 Kooyong Rd,2,u,620000.0,VB,Marshall,19/11/2016,6.0,3143.0,3.0,1.0,1.0,0.0,98.0,1970.0,Stonnington,-38.0,145.0,Southern Metropolitan,4836.0,,,,,
Armadale,1/14 Denbigh Rd,2,u,598000.0,S,hockingstuart,25/02/2017,6.0,3143.0,2.0,1.0,1.0,0.0,88.0,1970.0,Stonnington,-38.0,145.0,Southern Metropolitan,4836.0,,,,,
Armadale,75 Sutherland Rd,3,h,1285000.0,S,Marshall,25/02/2017,6.0,3143.0,3.0,1.0,2.0,186.0,80.0,1920.0,Stonnington,-38.0,145.0,Southern Metropolitan,4836.0,,,,,
Armadale,1/403 Dandenong Rd,2,u,520000.0,S,hockingstuart,27/06/2016,6.0,3143.0,1.0,1.0,1.0,0.0,76.0,1970.0,Stonnington,-38.0,145.0,Southern Metropolitan,4836.0,,,,,
Armadale,3/769 High St,3,t,1101000.0,S,Jellis,27/11/2016,6.0,3143.0,3.0,1.0,2.0,103.0,3.0,2000.0,Stonnington,-38.0,145.0,Southern Metropolitan,4836.0,,,,,
Armadale,1/31 Mercer Rd,3,u,869000.0,S,Jellis,28/05/2016,6.0,3143.0,2.0,1.0,1.0,0.0,91.0,1940.0,Stonnington,-38.0,145.0,Southern Metropolitan,4836.0,,,,,
Armadale,2/532 Orrong Rd,2,u,565000.0,S,Ray,28/08/2016,6.0,3143.0,3.0,1.0,1.0,0.0,,,Stonnington,-38.0,145.0,Southern Metropolitan,4836.0,,,,,
Armadale,5/555 Orrong Rd,1,u,567000.0,S,hockingstuart,28/08/2016,6.0,3143.0,1.0,1.0,1.0,0.0,53.0,2013.0,Stonnington,-38.0,145.0,Southern Metropolitan,4836.0,,,,,
Ascot Vale,30 Rothwell St,3,h,940000.0,S,Nelson,3/12/2016,6.0,3032.0,3.0,1.0,2.0,298.0,108.0,1920.0,Moonee Valley,-38.0,145.0,Western Metropolitan,6567.0,3032.0,7.0,94.0,572.0,2156.0
Ascot Vale,7 Francis St,3,h,1380000.0,SP,Nelson,4/03/2017,6.0,3032.0,3.0,2.0,2.0,277.0,174.0,1910.0,Moonee Valley,-38.0,145.0,Western Metropolitan,6567.0,3032.0,7.0,94.0,572.0,2156.0
Ascot Vale,2/21 Harold St,2,u,490000.0,VB,Jellis,4/03/2017,6.0,3032.0,2.0,1.0,1.0,423.0,62.0,1970.0,Moonee Valley,-38.0,145.0,Western Metropolitan,6567.0,3032.0,7.0,94.0,572.0,2156.0
Ascot Vale,97 Walter St,3,h,1284000.0,S,Woodards,4/03/2017,6.0,3032.0,3.0,1.0,2.0,623.0,,1938.0,Moonee Valley,-38.0,145.0,Western Metropolitan,6567.0,3032.0,7.0,94.0,572.0,2156.0
Ascot Vale,98 Epsom Rd,3,h,971000.0,SP,Nelson,4/06/2016,6.0,3032.0,3.0,2.0,2.0,285.0,128.0,1900.0,Moonee Valley,-38.0,145.0,Western Metropolitan,6567.0,3032.0,7.0,94.0,572.0,2156.0
Ascot Vale,8 Geddes St,2,h,710000.0,PI,Nelson,4/06/2016,6.0,3032.0,2.0,1.0,1.0,214.0,77.0,1890.0,Moonee Valley,-38.0,145.0,Western Metropolitan,6567.0,3032.0,7.0,94.0,572.0,2156.0
Ascot Vale,119 Roseberry St,2,h,750000.0,SP,Maddison,4/06/2016,6.0,3032.0,2.0,1.0,1.0,226.0,92.0,1920.0,Moonee Valley,-38.0,145.0,Western Metropolitan,6567.0,3032.0,7.0,94.0,572.0,2156.0
Ascot Vale,10 Fenton St,2,h,1053000.0,S,Nelson,6/08/2016,6.0,3032.0,2.0,1.0,1.0,269.0,109.0,1900.0,Moonee Valley,-38.0,145.0,Western Metropolitan,6567.0,3032.0,7.0,94.0,572.0,2156.0
Ascot Vale,10 McCully St,3,h,1377000.0,S,Nelson,6/08/2016,6.0,3032.0,3.0,1.0,1.0,417.0,168.0,1900.0,Moonee Valley,-38.0,145.0,Western Metropolitan,6567.0,3032.0,7.0,94.0,572.0,2156.0
Ascot Vale,120 Epsom Rd,3,h,970000.0,S,Brad,7/05/2016,6.0,3032.0,3.0,1.0,2.0,350.0,125.0,1904.0,Moonee Valley,-38.0,145.0,Western Metropolitan,6567.0,3032.0,7.0,94.0,572.0,2156.0
Ascot Vale,47 Hurtle St,2,h,940000.0,S,Nelson,7/05/2016,6.0,3032.0,2.0,1.0,1.0,330.0,,,Moonee Valley,-38.0,145.0,Western Metropolitan,6567.0,3032.0,7.0,94.0,572.0,2156.0
Ascot Vale,63 Kent St,2,h,751000.0,PI,Nelson,7/05/2016,6.0,3032.0,2.0,1.0,1.0,118.0,79.0,1890.0,Moonee Valley,-38.0,145.0,Western Metropolitan,6567.0,3032.0,7.0,94.0,572.0,2156.0
Ascot Vale,4 The Parade,2,h,950000.0,SP,Raine,7/05/2016,6.0,3032.0,2.0,1.0,1.0,173.0,102.0,1900.0,Moonee Valley,-38.0,145.0,Western Metropolitan,6567.0,3032.0,7.0,94.0,572.0,2156.0
Ascot Vale,1/17 Epsom Rd,2,u,685000.0,S,Brad,7/11/2016,6.0,3032.0,2.0,1.0,2.0,228.0,90.0,1995.0,Moonee Valley,-38.0,145.0,Western Metropolitan,6567.0,3032.0,7.0,94.0,572.0,2156.0
Ascot Vale,41 Monash St,3,h,1230000.0,S,Nelson,8/10/2016,6.0,3032.0,4.0,1.0,2.0,594.0,148.0,1960.0,Moonee Valley,-38.0,145.0,Western Metropolitan,6567.0,3032.0,7.0,94.0,572.0,2156.0
Ascot Vale,2/78 Ormond Rd,2,h,636500.0,S,Jellis,8/10/2016,6.0,3032.0,2.0,1.0,1.0,0.0,,,Moonee Valley,-38.0,145.0,Western Metropolitan,6567.0,3032.0,7.0,94.0,572.0,2156.0
Ascot Vale,83 Roseberry St,3,h,910000.0,S,Raine,8/10/2016,6.0,3032.0,3.0,1.0,0.0,317.0,,,Moonee Valley,-38.0,145.0,Western Metropolitan,6567.0,3032.0,7.0,94.0,572.0,2156.0
Ascot Vale,51 Francis St,2,h,770000.0,PI,Nelson,10/09/2016,6.0,3032.0,2.0,1.0,1.0,226.0,87.0,1900.0,Moonee Valley,-38.0,145.0,Western Metropolitan,6567.0,3032.0,7.0,94.0,572.0,2156.0
Ascot Vale,33 Dalgety Dr,3,h,960000.0,S,Walshe,10/12/2016,6.0,3032.0,3.0,2.0,2.0,229.0,,2011.0,Moonee Valley,-38.0,145.0,Western Metropolitan,6567.0,3032.0,7.0,94.0,572.0,2156.0
Ascot Vale,12 Mirams St,4,h,890000.0,SP,Raine,10/12/2016,6.0,3032.0,4.0,1.0,1.0,300.0,185.0,1890.0,Moonee Valley,-38.0,145.0,Western Metropolitan,6567.0,3032.0,7.0,94.0,572.0,2156.0
Ascot Vale,2 The Parade,2,h,965000.0,S,Nelson,10/12/2016,6.0,3032.0,2.0,1.0,1.0,170.0,,,Moonee Valley,-38.0,145.0,Western Metropolitan,6567.0,3032.0,7.0,94.0,572.0,2156.0
Ascot Vale,78 The Parade,3,h,1440000.0,S,Nelson,11/02/2017,6.0,3032.0,3.0,1.0,1.0,487.0,131.0,1900.0,Moonee Valley,-38.0,145.0,Western Metropolitan,6567.0,3032.0,7.0,94.0,572.0,2156.0
Ascot Vale,11 Ascot St,2,h,955000.0,S,Woodards,11/03/2017,6.0,3032.0,2.0,1.0,0.0,255.0,,,Moonee Valley,-38.0,145.0,Western Metropolitan,6567.0,3032.0,7.0,94.0,572.0,2156.0
Ascot Vale,2 Farncomb St,3,h,801000.0,S,Jellis,12/11/2016,6.0,3032.0,3.0,1.0,2.0,431.0,,1950.0,Moonee Valley,-38.0,145.0,Western Metropolitan,6567.0,3032.0,7.0,94.0,572.0,2156.0
Ascot Vale,26 Newsom St,3,h,1000000.0,PI,Brad,12/11/2016,6.0,3032.0,3.0,2.0,2.0,440.0,120.0,1955.0,Moonee Valley,-38.0,145.0,Western Metropolitan,6567.0,3032.0,7.0,94.0,572.0,2156.0
Ascot Vale,8 Pentland St,3,h,1435000.0,S,Nelson,12/11/2016,6.0,3032.0,3.0,2.0,2.0,532.0,147.0,1950.0,Moonee Valley,-38.0,145.0,Western Metropolitan,6567.0,3032.0,7.0,94.0,572.0,2156.0
Ascot Vale,52 Monash St,3,h,1425000.0,PI,Jellis,13/08/2016,6.0,3032.0,3.0,2.0,2.0,495.0,139.0,1920.0,Moonee Valley,-38.0,145.0,Western Metropolitan,6567.0,3032.0,7.0,94.0,572.0,2156.0
Ascot Vale,58 Fenton St,4,h,1340000.0,S,Nelson,14/05/2016,6.0,3032.0,3.0,2.0,2.0,683.0,232.0,1978.0,Moonee Valley,-38.0,145.0,Western Metropolitan,6567.0,3032.0,7.0,94.0,572.0,2156.0
Ascot Vale,70 Munro St,3,h,955000.0,S,Brad,14/05/2016,6.0,3032.0,3.0,1.0,1.0,263.0,117.0,1910.0,Moonee Valley,-38.0,145.0,Western Metropolitan,6567.0,3032.0,7.0,94.0,572.0,2156.0
Ascot Vale,33 Hockey La,3,h,1255000.0,S,Nelson,15/10/2016,6.0,3032.0,3.0,2.0,2.0,308.0,,,Moonee Valley,-38.0,145.0,Western Metropolitan,6567.0,3032.0,7.0,94.0,572.0,2156.0
Ascot Vale,7 Angler Pde,4,h,1640000.0,S,Raine,16/04/2016,6.0,3032.0,4.0,3.0,2.0,562.0,204.0,1890.0,Moonee Valley,-38.0,145.0,Western Metropolitan,6567.0,3032.0,7.0,94.0,572.0,2156.0
Ascot Vale,2/127 Epsom Rd,2,u,610000.0,SP,Brad,16/04/2016,6.0,3032.0,2.0,1.0,1.0,301.0,104.0,1995.0,Moonee Valley,-38.0,145.0,Western Metropolitan,6567.0,3032.0,7.0,94.0,572.0,2156.0
Ascot Vale,57 The Parade,3,h,940000.0,S,Nelson,16/04/2016,6.0,3032.0,3.0,3.0,1.0,491.0,127.0,1950.0,Moonee Valley,-38.0,145.0,Western Metropolitan,6567.0,3032.0,7.0,94.0,572.0,2156.0
Ascot Vale,62 Mirams St,3,h,890000.0,SP,Brad,16/07/2016,6.0,3032.0,3.0,1.0,1.0,242.0,110.0,1920.0,Moonee Valley,-38.0,145.0,Western Metropolitan,6567.0,3032.0,7.0,94.0,572.0,2156.0
Ascot Vale,67 Hurtle St,3,h,1180000.0,SP,Brad,17/09/2016,6.0,3032.0,3.0,2.0,2.0,617.0,149.0,1930.0,Moonee Valley,-38.0,145.0,Western Metropolitan,6567.0,3032.0,7.0,94.0,572.0,2156.0
Ascot Vale,95 Walter St,4,h,1480000.0,S,Raine,17/09/2016,6.0,3032.0,4.0,2.0,2.0,597.0,180.0,1939.0,Moonee Valley,-38.0,145.0,Western Metropolitan,6567.0,3032.0,7.0,94.0,572.0,2156.0
Ascot Vale,15 Bayview Tce,2,h,1150000.0,S,Brad,18/03/2017,6.0,3032.0,2.0,1.0,1.0,387.0,,,Moonee Valley,-38.0,145.0,Western Metropolitan,6567.0,3032.0,7.0,94.0,572.0,2156.0
Ascot Vale,57 Monash St,3,h,1350000.0,S,Brad,18/03/2017,6.0,3032.0,3.0,1.0,3.0,575.0,,,Moonee Valley,-38.0,145.0,Western Metropolitan,6567.0,3032.0,7.0,94.0,572.0,2156.0
Ascot Vale,3/8 Walter St,2,t,865000.0,SP,Nelson,18/03/2017,6.0,3032.0,2.0,2.0,1.0,146.0,132.0,2015.0,Moonee Valley,-38.0,145.0,Western Metropolitan,6567.0,3032.0,7.0,94.0,572.0,2156.0
Ascot Vale,2/225 Maribyrnong Rd,2,t,705000.0,S,Brad,18/06/2016,6.0,3032.0,2.0,2.0,1.0,113.0,,1998.0,Moonee Valley,-38.0,145.0,Western Metropolitan,6567.0,3032.0,7.0,94.0,572.0,2156.0
Ascot Vale,107/8 Burrowes St,2,u,540000.0,S,Jellis,19/11/2016,6.0,3032.0,2.0,2.0,1.0,0.0,,,Moonee Valley,-38.0,145.0,Western Metropolitan,6567.0,3032.0,7.0,94.0,572.0,2156.0
Ascot Vale,21A Geddes St,3,h,1037500.0,S,Alexkarbon,19/11/2016,6.0,3032.0,3.0,1.0,2.0,506.0,110.0,1920.0,Moonee Valley,-38.0,145.0,Western Metropolitan,6567.0,3032.0,7.0,94.0,572.0,2156.0
Ascot Vale,1/20 Newsom St,3,t,1050000.0,S,Jellis,19/11/2016,6.0,3032.0,3.0,2.0,2.0,318.0,160.0,2013.0,Moonee Valley,-38.0,145.0,Western Metropolitan,6567.0,3032.0,7.0,94.0,572.0,2156.0
Ascot Vale,126 The Parade,2,h,1010000.0,S,Brad,19/11/2016,6.0,3032.0,2.0,1.0,1.0,325.0,,,Moonee Valley,-38.0,145.0,Western Metropolitan,6567.0,3032.0,7.0,94.0,572.0,2156.0
Ascot Vale,43 Bloomfield Rd,4,h,1430000.0,S,Nelson,22/05/2016,6.0,3032.0,4.0,2.0,0.0,418.0,158.0,1900.0,Moonee Valley,-38.0,145.0,Western Metropolitan,6567.0,3032.0,7.0,94.0,572.0,2156.0
Ascot Vale,6/17 Geddes St,2,u,570000.0,VB,Nelson,22/05/2016,6.0,3032.0,2.0,1.0,1.0,0.0,,,Moonee Valley,-38.0,145.0,Western Metropolitan,6567.0,3032.0,7.0,94.0,572.0,2156.0
Ascot Vale,1/60 The Parade,2,u,690000.0,S,Brad,22/05/2016,6.0,3032.0,2.0,1.0,1.0,0.0,,,Moonee Valley,-38.0,145.0,Western Metropolitan,6567.0,3032.0,7.0,94.0,572.0,2156.0
Ascot Vale,45 Bloomfield Rd,3,h,1291000.0,S,Brad,23/04/2016,6.0,3032.0,3.0,1.0,2.0,414.0,,,Moonee Valley,-38.0,145.0,Western Metropolitan,6567.0,3032.0,7.0,94.0,572.0,2156.0
Ascot Vale,21 Middle St,3,h,1130000.0,S,Nelson,23/04/2016,6.0,3032.0,3.0,2.0,1.0,272.0,157.0,1900.0,Moonee Valley,-38.0,145.0,Western Metropolitan,6567.0,3032.0,7.0,94.0,572.0,2156.0
Ascot Vale,78 Francis St,3,h,1135000.0,S,Brad,24/09/2016,6.0,3032.0,3.0,1.0,1.0,296.0,104.0,1910.0,Moonee Valley,-38.0,145.0,Western Metropolitan,6567.0,3032.0,7.0,94.0,572.0,2156.0
Ascot Vale,25 Geddes St,4,h,950000.0,PI,Nelson,24/09/2016,6.0,3032.0,4.0,2.0,1.0,298.0,147.0,1920.0,Moonee Valley,-38.0,145.0,Western Metropolitan,6567.0,3032.0,7.0,94.0,572.0,2156.0
Ascot Vale,106/246 Union Rd,3,u,790000.0,PI,Weda,24/09/2016,6.0,3032.0,3.0,2.0,1.0,0.0,148.0,,Moonee Valley,-38.0,145.0,Western Metropolitan,6567.0,3032.0,7.0,94.0,572.0,2156.0
Ascot Vale,15 Mirams St,4,h,1345000.0,S,Jellis,25/02/2017,6.0,3032.0,4.0,1.0,1.0,552.0,155.0,1920.0,Moonee Valley,-38.0,145.0,Western Metropolitan,6567.0,3032.0,7.0,94.0,572.0,2156.0
Ascot Vale,44 Walter St,3,h,1381500.0,S,Barry,25/02/2017,6.0,3032.0,3.0,2.0,2.0,416.0,168.0,1900.0,Moonee Valley,-38.0,145.0,Western Metropolitan,6567.0,3032.0,7.0,94.0,572.0,2156.0
